日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20220131,1699,ＮＥＸＴ　ＦＵＮＤＳ　ＮＯＭＵＲＡ原油インデックス連動型上場投信,ETF・ETN,-,-,-,-,-,-
20220131,1711,ＳＤＳホールディングス,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1712,ダイセキ環境ソリューション,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1716,第一カッター興業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1717,明豊ファシリティワークス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220131,1718,美樹工業,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1719,安藤・間,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1720,東急建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1721,コムシスホールディングス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20220131,1723,日本電技,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1724,シンクレイヤ,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1726,ビーアールホールディングス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1730,麻生フオームクリート,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1736,オーテック,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1737,三井金属エンジニアリング,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1739,メルディアＤＣ,JASDAQ(グロース・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1743,コーアツ工業,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1757,中小企業ホールディングス,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1758,太洋基礎工業,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1762,高松コンストラクショングループ,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1764,工藤建設,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1766,東建コーポレーション,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1768,ソネック,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1770,藤田エンジニアリング,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1773,ワイ・ティー・エル・コーポレーション・バーハッド,市場第一部（外国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1775,富士古河Ｅ＆Ｃ,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1776,三井住建道路,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1780,ヤマウラ,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1783,アジアゲートホールディングス,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1786,オリエンタル白石,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1787,ナカボーテック,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1788,三東工業社,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1789,ＥＴＳホールディングス,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1793,大本組,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1795,マサル,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1798,守谷商会,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1799,第一建設工業,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1801,大成建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20220131,1802,大林組,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20220131,1803,清水建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20220131,1805,飛島建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1807,佐藤渡辺,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1808,長谷工コーポレーション,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20220131,1810,松井建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1811,錢高組,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1812,鹿島建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20220131,1813,不動テトラ,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1814,大末建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1815,鉄建建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1820,西松建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20220131,1821,三井住友建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1822,大豊建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1826,佐田建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1827,ナカノフドー建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1828,田辺工業,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1833,奥村組,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1835,東鉄工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1840,土屋ホールディングス,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1841,サンユー建設,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1844,大盛工業,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1847,イチケン,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1848,富士ピー・エス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1850,南海辰村建設,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1852,淺沼組,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1853,森組,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1860,戸田建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20220131,1861,熊谷組,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1866,北野建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1867,植木組,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1870,矢作建設工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1871,ピーエス三菱,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1873,日本ハウスホールディングス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1878,大東建託,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20220131,1879,新日本建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1881,ＮＩＰＰＯ,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1882,東亜道路工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1884,日本道路,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1885,東亜建設工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1887,日本国土開発,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1888,若築建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1890,東洋建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1893,五洋建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20220131,1897,金下建設,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1898,世紀東急工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1899,福田組,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1904,大成温調,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1905,テノックス,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1909,日本ドライケミカル,市場第一部（内国株）,3600,機械,8,機械 ,7,TOPIX Small 2
20220131,1911,住友林業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20220131,1914,日本基礎技術,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1921,巴コーポレーション,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1925,大和ハウス工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,2,TOPIX Large70
20220131,1926,ライト工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1928,積水ハウス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,2,TOPIX Large70
20220131,1929,日特建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1930,北陸電気工事,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1934,ユアテック,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1938,日本リーテック,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1939,四電工,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1941,中電工,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1942,関電工,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1944,きんでん,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20220131,1945,東京エネシス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1946,トーエネック,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1948,弘電社,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1949,住友電設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1950,日本電設工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1951,エクシオグループ,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20220131,1952,新日本空調,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1954,日本工営,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220131,1959,九電工,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20220131,1960,サンテック,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1961,三機工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1963,日揮ホールディングス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20220131,1964,中外炉工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1965,テクノ菱和,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1966,高田工業所,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1967,ヤマト,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1968,太平電業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1969,高砂熱学工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1971,中央ビルト工業,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20220131,1972,三晃金属工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1973,ＮＥＣネッツエスアイ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220131,1975,朝日工業社,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1976,明星工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1979,大氣社,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20220131,1980,ダイダン,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1981,協和日成,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1982,日比谷総合設備,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220131,1992,神田通信機,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1994,高橋カーテンウォール工業,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,1997,暁飯島工業,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20220131,2001,ニップン,市場第一部（内国株）,3050,食料品,1,食品 ,6,TOPIX Small 1
20220131,2002,日清製粉グループ本社,市場第一部（内国株）,3050,食料品,1,食品 ,4,TOPIX Mid400
20220131,2003,日東富士製粉,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20220131,2004,昭和産業,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20220131,2009,鳥越製粉,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20220131,2031,ＮＥＸＴ　ＮＯＴＥＳ　香港ハンセン・ダブル・ブル　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2032,ＮＥＸＴ　ＮＯＴＥＳ　香港ハンセン・ベア　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2033,ＮＥＸＴ　ＮＯＴＥＳ　韓国ＫＯＳＰＩ・ダブル・ブル　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2034,ＮＥＸＴ　ＮＯＴＥＳ　韓国ＫＯＳＰＩ・ベア　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2035,ＮＥＸＴ　ＮＯＴＥＳ　日経平均ＶＩ先物指数　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2036,ＮＥＸＴ　ＮＯＴＥＳ　金先物　ダブル・ブル　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2037,ＮＥＸＴ　ＮＯＴＥＳ　金先物　ベア　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2038,ＮＥＸＴ　ＮＯＴＥＳ　ドバイ原油先物　ダブル・ブル　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2039,ＮＥＸＴ　ＮＯＴＥＳ　ドバイ原油先物　ベア　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2040,ＮＥＸＴ　ＮＯＴＥＳ　ＮＹダウ・ダブル・ブル・ドルヘッジ　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2041,ＮＥＸＴ　ＮＯＴＥＳ　ＮＹダウ・ベア・ドルヘッジ　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2042,ＮＥＸＴ　ＮＯＴＥＳ　東証マザーズ　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2043,ＮＥＸＴ　ＮＯＴＥＳ　ＳＴＯＸＸ　アセアン好配当５０（円、ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2044,ＮＥＸＴ　ＮＯＴＥＳ　Ｓ＆Ｐ５００　配当貴族（ネットリターン）　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2045,ＮＥＸＴ　ＮＯＴＥＳ　Ｓ＆Ｐ　シンガポール　リート（ネットリターン）　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2046,ＮＥＸＴ　ＮＯＴＥＳ　インドＮｉｆｔｙ・ダブル・ブル　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2047,ＮＥＸＴ　ＮＯＴＥＳ　インドＮｉｆｔｙ・ベア　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2048,ＮＥＸＴ　ＮＯＴＥＳ　野村日本株高配当７０（ドルヘッジ、ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2050,ＮＥＸＴ　ＮＯＴＥＳ　ニッチトップ　中小型日本株（ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2053,中部飼料,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20220131,2055,日和産業,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20220131,2060,フィード・ワン,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20220131,2065,ＮＥＸＴ　ＮＯＴＥＳ　日本株配当貴族（ドルヘッジ、ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2066,ＮＥＸＴ　ＮＯＴＥＳ　東証ＲＥＩＴ（ドルヘッジ、ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2067,ＮＥＸＴ　ＮＯＴＥＳ　野村ＡＩビジネス７０（ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2068,ＮＥＸＴ　ＮＯＴＥＳ　高ベータ３０（ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2069,ＮＥＸＴ　ＮＯＴＥＳ　低ベータ５０（ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2070,スマートＥＳＧ３０女性活躍（ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2071,スマートＥＳＧ３０総合（ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2072,トップシェアインデックス（ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20220131,2107,東洋精糖,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20220131,2108,日本甜菜製糖,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20220131,2109,ＤＭ三井製糖ホールディングス,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20220131,2112,塩水港精糖,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20220131,2114,フジ日本精糖,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20220131,2117,日新製糖,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20220131,2120,ＬＩＦＵＬＬ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220131,2121,ミクシィ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
